DeviceTag: Xsens DOT,FirmwareVersion: 2.2.1,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2024-03-09 13:04:44.984,© Movella Technologies B.V. 2005-2024
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
19254427,0.9708,-0.0025,0.0111,0.2398,0.0042,-0.0004,-0.1277,0
19254594,0.9708,-0.0026,0.0112,0.2397,0.0119,-0.0103,-0.1167,0
19254761,0.9708,-0.0028,0.0113,0.2395,0.0103,0.0089,-0.1049,0
19254927,0.9709,-0.0029,0.0113,0.2393,0.0172,0.0133,-0.0973,0
19255094,0.9709,-0.0029,0.0113,0.2392,0.0211,0.0168,-0.1104,0
19255261,0.9709,-0.0030,0.0113,0.2391,0.0253,0.0051,-0.1000,0
19255428,0.9710,-0.0030,0.0114,0.2389,0.0030,0.0001,-0.1122,0
19255594,0.9710,-0.0031,0.0114,0.2389,0.0213,0.0258,-0.1138,0
19255761,0.9710,-0.0031,0.0115,0.2389,0.0263,0.0085,-0.0948,0
19255928,0.9710,-0.0031,0.0115,0.2388,0.0258,0.0212,-0.1055,0
19256094,0.9710,-0.0032,0.0116,0.2388,0.0207,0.0169,-0.1169,0
19256261,0.9710,-0.0032,0.0117,0.2387,0.0218,0.0295,-0.1020,0
19256428,0.9710,-0.0033,0.0118,0.2386,0.0239,0.0179,-0.1317,0
19256594,0.9710,-0.0033,0.0118,0.2386,0.0222,0.0288,-0.1105,0
19256761,0.9711,-0.0034,0.0119,0.2384,0.0182,0.0241,-0.0920,0
19256928,0.9711,-0.0034,0.0120,0.2382,0.0393,0.0208,-0.1202,0
19257094,0.9711,-0.0034,0.0121,0.2382,0.0329,0.0242,-0.1041,0
19257261,0.9712,-0.0035,0.0122,0.2381,0.0218,0.0242,-0.1206,0
19257428,0.9712,-0.0035,0.0123,0.2378,0.0224,0.0269,-0.0879,0
19257594,0.9712,-0.0036,0.0124,0.2377,0.0381,0.0195,-0.1077,0
19257761,0.9713,-0.0036,0.0125,0.2376,0.0286,0.0217,-0.1221,0
19257928,0.9713,-0.0037,0.0126,0.2375,0.0208,0.0447,-0.0920,0
19258094,0.9713,-0.0037,0.0127,0.2376,0.0328,0.0273,-0.1010,0
19258261,0.9713,-0.0038,0.0128,0.2374,0.0360,0.0130,-0.0931,0
19258428,0.9713,-0.0038,0.0129,0.2373,0.0400,0.0199,-0.1155,0
19258594,0.9714,-0.0039,0.0130,0.2371,0.0453,0.0330,-0.1102,0
19258761,0.9714,-0.0039,0.0131,0.2370,0.0463,0.0382,-0.0967,0
19258928,0.9715,-0.0040,0.0132,0.2368,0.0330,0.0316,-0.0823,0
19259094,0.9715,-0.0040,0.0133,0.2368,0.0651,0.0344,-0.1085,0
19259261,0.9715,-0.0041,0.0134,0.2368,0.0436,0.0363,-0.1125,0
19259428,0.9715,-0.0041,0.0135,0.2367,0.0487,0.0380,-0.1141,0
19259594,0.9715,-0.0042,0.0136,0.2365,0.0515,0.0500,-0.0987,0
19259761,0.9716,-0.0042,0.0137,0.2364,0.0617,0.0407,-0.0843,0
19259928,0.9716,-0.0042,0.0138,0.2362,0.0584,0.0495,-0.1132,0
19260094,0.9716,-0.0043,0.0139,0.2362,0.0713,0.0557,-0.1083,0
19260261,0.9716,-0.0043,0.0140,0.2361,0.0513,0.0445,-0.1091,0
19260428,0.9716,-0.0044,0.0141,0.2360,0.0621,0.0477,-0.1074,0
19260594,0.9717,-0.0044,0.0142,0.2359,0.0539,0.0506,-0.1130,0
19260761,0.9717,-0.0045,0.0143,0.2357,0.0601,0.0385,-0.0922,0
19260928,0.9717,-0.0045,0.0144,0.2356,0.0646,0.0592,-0.1149,0
19261094,0.9718,-0.0045,0.0145,0.2354,0.0668,0.0570,-0.1147,0
19261261,0.9718,-0.0046,0.0146,0.2352,0.0770,0.0592,-0.0978,0
19261428,0.9719,-0.0046,0.0147,0.2351,0.0795,0.0574,-0.0914,0
19261594,0.9719,-0.0047,0.0148,0.2348,0.0629,0.0566,-0.1021,0
19261761,0.9719,-0.0048,0.0149,0.2348,0.0831,0.0594,-0.1093,0
19261928,0.9719,-0.0048,0.0150,0.2348,0.0831,0.0791,-0.1087,0
19262094,0.9720,-0.0048,0.0151,0.2347,0.0718,0.0640,-0.1200,0
19262261,0.9720,-0.0049,0.0152,0.2346,0.0762,0.0723,-0.1181,0
19262428,0.9720,-0.0049,0.0153,0.2345,0.0878,0.0633,-0.1212,0
19262594,0.9720,-0.0050,0.0154,0.2345,0.0959,0.0729,-0.1106,0
19262761,0.9720,-0.0050,0.0155,0.2343,0.0784,0.0695,-0.0996,0
19262928,0.9720,-0.0051,0.0156,0.2345,0.0870,0.0763,-0.1109,0
19263094,0.9720,-0.0051,0.0157,0.2343,0.0911,0.0600,-0.1122,0
19263261,0.9720,-0.0052,0.0158,0.2343,0.0817,0.0702,-0.1246,0
19263428,0.9721,-0.0052,0.0158,0.2342,0.0880,0.0646,-0.0889,0
19263594,0.9721,-0.0053,0.0159,0.2340,0.0929,0.0692,-0.1151,0
19263761,0.9721,-0.0053,0.0161,0.2339,0.0922,0.0804,-0.1049,0
19263928,0.9721,-0.0054,0.0161,0.2338,0.0822,0.0863,-0.1141,0
19264094,0.9721,-0.0054,0.0162,0.2338,0.0932,0.0778,-0.1118,0
19264261,0.9722,-0.0054,0.0163,0.2336,0.0857,0.0887,-0.0790,0
19264428,0.9722,-0.0055,0.0164,0.2335,0.0837,0.0803,-0.0998,0
19264594,0.9722,-0.0055,0.0165,0.2333,0.0854,0.0813,-0.1216,0
19264761,0.9723,-0.0056,0.0166,0.2331,0.0944,0.0950,-0.1143,0
19264928,0.9723,-0.0056,0.0167,0.2330,0.1054,0.0904,-0.1128,0
19265094,0.9723,-0.0057,0.0168,0.2329,0.1108,0.0958,-0.0866,0
19265261,0.9724,-0.0057,0.0169,0.2328,0.0978,0.0886,-0.1111,0
19265428,0.9724,-0.0057,0.0169,0.2326,0.0952,0.0875,-0.1072,0
19265594,0.9724,-0.0058,0.0170,0.2325,0.1048,0.1025,-0.0839,0
19265761,0.9725,-0.0058,0.0171,0.2324,0.1137,0.0932,-0.1042,0
19265928,0.9725,-0.0059,0.0172,0.2323,0.1156,0.0862,-0.1238,0
19266094,0.9725,-0.0059,0.0173,0.2322,0.1161,0.0852,-0.1006,0
19266261,0.9725,-0.0060,0.0174,0.2321,0.1049,0.0936,-0.1146,0
19266428,0.9726,-0.0060,0.0175,0.2319,0.1138,0.0976,-0.0923,0
19266594,0.9726,-0.0061,0.0176,0.2318,0.1160,0.1053,-0.1054,0
19266761,0.9726,-0.0061,0.0177,0.2316,0.1200,0.1010,-0.0923,0
19266928,0.9727,-0.0061,0.0177,0.2315,0.1126,0.0886,-0.1087,0
19267094,0.9727,-0.0062,0.0178,0.2314,0.1209,0.0884,-0.1063,0
19267261,0.9727,-0.0062,0.0179,0.2313,0.1365,0.1118,-0.0927,0
19267428,0.9727,-0.0063,0.0180,0.2312,0.1365,0.0991,-0.1020,0
19267594,0.9728,-0.0063,0.0181,0.2310,0.1204,0.0940,-0.1274,0
19267761,0.9728,-0.0063,0.0182,0.2309,0.1300,0.1127,-0.1155,0
19267928,0.9728,-0.0064,0.0183,0.2308,0.1308,0.1139,-0.1091,0
19268094,0.9728,-0.0064,0.0183,0.2307,0.1371,0.1110,-0.1148,0
19268261,0.9729,-0.0064,0.0184,0.2306,0.1206,0.1065,-0.1075,0
19268428,0.9729,-0.0065,0.0185,0.2305,0.1212,0.0932,-0.1128,0
19268594,0.9729,-0.0065,0.0185,0.2304,0.1330,0.1025,-0.0993,0
19268761,0.9729,-0.0065,0.0186,0.2303,0.1320,0.1099,-0.1055,0
19268928,0.9730,-0.0066,0.0187,0.2302,0.1312,0.1146,-0.0987,0
19269094,0.9730,-0.0066,0.0188,0.2301,0.1452,0.1069,-0.0975,0
19269261,0.9730,-0.0066,0.0188,0.2299,0.1398,0.1138,-0.0968,0
19269428,0.9730,-0.0067,0.0189,0.2298,0.1409,0.1068,-0.1188,0
19269594,0.9731,-0.0067,0.0190,0.2296,0.1367,0.1026,-0.1161,0
19269761,0.9731,-0.0067,0.0190,0.2295,0.1496,0.1145,-0.0991,0
19269928,0.9731,-0.0068,0.0191,0.2294,0.1323,0.1145,-0.1072,0
19270094,0.9732,-0.0068,0.0192,0.2292,0.1426,0.1191,-0.1081,0
19270261,0.9732,-0.0068,0.0192,0.2291,0.1493,0.1129,-0.0972,0
19270428,0.9732,-0.0068,0.0193,0.2290,0.1551,0.1175,-0.0983,0
19270594,0.9732,-0.0069,0.0194,0.2289,0.1329,0.1264,-0.1011,0
19270761,0.9733,-0.0069,0.0194,0.2288,0.1358,0.1213,-0.1048,0
19270928,0.9733,-0.0069,0.0195,0.2286,0.1459,0.1290,-0.0992,0
19271094,0.9733,-0.0069,0.0196,0.2285,0.1440,0.1283,-0.0982,0
19271261,0.9733,-0.0070,0.0197,0.2284,0.1565,0.1235,-0.0977,0
19271428,0.9734,-0.0070,0.0197,0.2282,0.1501,0.1266,-0.0989,0
19271594,0.9734,-0.0070,0.0198,0.2281,0.1384,0.1228,-0.1200,0
19271761,0.9734,-0.0071,0.0198,0.2280,0.1603,0.1278,-0.0931,0
19271928,0.9735,-0.0071,0.0199,0.2279,0.1608,0.1331,-0.1063,0
19272095,0.9735,-0.0071,0.0200,0.2278,0.1661,0.1288,-0.1053,0
19272261,0.9735,-0.0071,0.0200,0.2277,0.1507,0.1352,-0.1107,0
19272428,0.9735,-0.0072,0.0201,0.2275,0.1531,0.1272,-0.1110,0
19272595,0.9736,-0.0072,0.0201,0.2274,0.1730,0.1284,-0.0803,0
19272761,0.9736,-0.0072,0.0202,0.2273,0.1745,0.1266,-0.1015,0
19272928,0.9736,-0.0073,0.0202,0.2272,0.1704,0.1335,-0.1103,0
19273095,0.9736,-0.0073,0.0203,0.2270,0.1436,0.1383,-0.1056,0
19273261,0.9737,-0.0073,0.0203,0.2269,0.1585,0.1360,-0.0910,0
19273428,0.9737,-0.0073,0.0204,0.2268,0.1564,0.1320,-0.0947,0
19273595,0.9737,-0.0073,0.0204,0.2266,0.1641,0.1389,-0.1056,0
19273761,0.9738,-0.0074,0.0205,0.2265,0.1647,0.1307,-0.0985,0
19273928,0.9738,-0.0074,0.0205,0.2264,0.1702,0.1427,-0.1052,0
19274095,0.9730,-0.0024,0.0104,0.2307,0.0062,-0.0114,-0.0975,0
19274261,0.9730,-0.0024,0.0104,0.2306,-0.0044,0.0041,-0.1052,0
19274428,0.9730,-0.0024,0.0104,0.2306,-0.0005,0.0029,-0.1071,0
19274595,0.9730,-0.0024,0.0104,0.2305,0.0026,-0.0028,-0.1118,0
19274761,0.9730,-0.0024,0.0104,0.2305,0.0019,0.0034,-0.1197,0
19274928,0.9730,-0.0024,0.0104,0.2305,-0.0019,0.0014,-0.1075,0
19275095,0.9730,-0.0024,0.0104,0.2305,0.0018,0.0047,-0.0950,0
19275261,0.9730,-0.0024,0.0104,0.2305,-0.0014,0.0128,-0.1301,0
19275428,0.9730,-0.0024,0.0104,0.2307,-0.0010,-0.0066,-0.0938,0
19275595,0.9730,-0.0024,0.0104,0.2307,-0.0033,-0.0058,-0.0793,0
19275761,0.9729,-0.0024,0.0104,0.2308,0.0013,-0.0071,-0.0985,0
19275928,0.9729,-0.0024,0.0104,0.2309,0.0096,-0.0013,-0.0962,0
19276095,0.9729,-0.0024,0.0104,0.2309,-0.0003,-0.0003,-0.1123,0
19276261,0.9729,-0.0025,0.0104,0.2310,0.0024,0.0035,-0.1175,0
19276428,0.9729,-0.0025,0.0104,0.2310,0.0034,0.0031,-0.1023,0
19276595,0.9729,-0.0025,0.0104,0.2311,-0.0097,-0.0101,-0.0967,0
19276761,0.9729,-0.0025,0.0104,0.2312,0.0015,-0.0081,-0.1299,0
19276928,0.9728,-0.0025,0.0104,0.2312,-0.0078,-0.0040,-0.1012,0
19277095,0.9728,-0.0025,0.0104,0.2313,0.0095,-0.0118,-0.0895,0
19277261,0.9728,-0.0025,0.0104,0.2313,-0.0026,0.0015,-0.0975,0
19277428,0.9728,-0.0025,0.0104,0.2314,0.0040,0.0152,-0.1146,0
19277595,0.9728,-0.0025,0.0104,0.2315,0.0002,-0.0034,-0.1031,0
19277761,0.9728,-0.0025,0.0104,0.2315,0.0012,-0.0071,-0.0910,0
19277928,0.9728,-0.0025,0.0104,0.2316,0.0008,-0.0047,-0.1016,0
19278095,0.9727,-0.0025,0.0104,0.2316,0.0024,-0.0073,-0.1047,0
19278261,0.9727,-0.0025,0.0104,0.2317,-0.0103,-0.0079,-0.1204,0
19278428,0.9727,-0.0025,0.0104,0.2317,0.0070,0.0040,-0.0954,0
19278595,0.9727,-0.0025,0.0104,0.2318,0.0045,0.0061,-0.1161,0
19278761,0.9727,-0.0025,0.0104,0.2319,0.0006,-0.0004,-0.1168,0
19278928,0.9727,-0.0025,0.0104,0.2319,0.0103,-0.0021,-0.0868,0
19279095,0.9727,-0.0025,0.0104,0.2320,0.0126,0.0128,-0.1111,0
19279261,0.9727,-0.0025,0.0104,0.2320,-0.0004,0.0128,-0.1144,0
19279428,0.9726,-0.0025,0.0104,0.2321,-0.0028,0.0047,-0.0821,0
19279595,0.9726,-0.0025,0.0104,0.2321,0.0054,0.0064,-0.0951,0
19279761,0.9726,-0.0025,0.0104,0.2322,-0.0032,0.0041,-0.0946,0
19279928,0.9726,-0.0025,0.0104,0.2322,-0.0002,-0.0059,-0.0988,0
19280095,0.9726,-0.0025,0.0104,0.2322,-0.0043,0.0040,-0.1012,0
19280261,0.9726,-0.0025,0.0104,0.2323,-0.0033,0.0001,-0.0849,0
19280428,0.9726,-0.0025,0.0104,0.2323,0.0061,0.0037,-0.1024,0
19280595,0.9726,-0.0025,0.0104,0.2323,0.0072,0.0090,-0.1203,0
19280761,0.9726,-0.0025,0.0104,0.2324,0.0020,-0.0002,-0.0935,0
19280928,0.9726,-0.0025,0.0104,0.2324,-0.0038,-0.0076,-0.1023,0
19281095,0.9726,-0.0026,0.0104,0.2324,-0.0037,0.0092,-0.0851,0
19281261,0.9725,-0.0026,0.0104,0.2325,-0.0081,0.0075,-0.0827,0
19281428,0.9725,-0.0026,0.0104,0.2325,0.0120,-0.0044,-0.0778,0
19281595,0.9725,-0.0026,0.0104,0.2325,0.0102,0.0078,-0.0945,0
19281761,0.9725,-0.0026,0.0104,0.2326,0.0089,0.0125,-0.1081,0
19281928,0.9725,-0.0026,0.0104,0.2326,-0.0077,0.0069,-0.0871,0
19282095,0.9725,-0.0026,0.0104,0.2327,-0.0169,-0.0046,-0.0953,0
19282261,0.9725,-0.0026,0.0104,0.2327,0.0041,0.0024,-0.1115,0
19282428,0.9725,-0.0026,0.0104,0.2327,0.0138,-0.0079,-0.1007,0
19282595,0.9725,-0.0026,0.0104,0.2328,0.0005,0.0168,-0.1018,0
19282761,0.9725,-0.0026,0.0104,0.2328,0.0056,0.0128,-0.0810,0
19282928,0.9725,-0.0026,0.0104,0.2329,-0.0160,0.0257,-0.0935,0
19283095,0.9724,-0.0026,0.0104,0.2329,0.0080,-0.0040,-0.0522,0
19283261,0.9724,-0.0026,0.0104,0.2329,-0.0078,-0.0011,-0.1536,0
19283428,0.9724,-0.0026,0.0104,0.2329,-0.0033,0.0053,-0.0670,0
19283595,0.9724,-0.0026,0.0104,0.2330,0.0048,-0.0215,-0.1195,0
19283761,0.9724,-0.0026,0.0104,0.2330,0.0023,-0.0145,-0.0803,0
19283928,0.9724,-0.0026,0.0104,0.2331,-0.0099,-0.0032,-0.0666,0
19284095,0.9724,-0.0027,0.0104,0.2331,-0.0019,0.0059,-0.1340,0
19284261,0.9724,-0.0027,0.0104,0.2331,0.0095,0.0028,0.0126,0
19284428,0.9724,-0.0027,0.0104,0.2331,-0.0030,-0.0107,-0.2363,0
19284595,0.9724,-0.0027,0.0104,0.2332,-0.0172,0.0131,-0.0661,0
19284761,0.9724,-0.0027,0.0104,0.2332,0.0124,-0.0022,-0.1179,0
19284928,0.9724,-0.0027,0.0104,0.2332,0.0019,0.0033,-0.1162,0
19285095,0.9724,-0.0027,0.0103,0.2333,-0.0121,-0.0066,-0.0616,0
19285261,0.9724,-0.0027,0.0104,0.2333,0.0055,-0.0094,-0.1613,0
19285428,0.9723,-0.0027,0.0104,0.2333,-0.0071,0.0128,-0.0668,0
19285595,0.9723,-0.0027,0.0104,0.2334,0.0082,0.0131,-0.1053,0
19285761,0.9723,-0.0027,0.0104,0.2334,-0.0198,0.0044,-0.1212,0
19285928,0.9723,-0.0027,0.0104,0.2334,0.0144,-0.0176,-0.0969,0
19286095,0.9723,-0.0027,0.0104,0.2335,0.0056,0.0098,-0.0927,0
19286261,0.9723,-0.0027,0.0104,0.2335,-0.0081,-0.0160,-0.0913,0
19286428,0.9723,-0.0027,0.0104,0.2335,-0.0054,0.0113,-0.1108,0
19286595,0.9723,-0.0027,0.0104,0.2335,-0.0043,-0.0029,-0.0991,0
19286761,0.9723,-0.0027,0.0104,0.2336,-0.0013,0.0063,-0.1144,0
19286928,0.9723,-0.0027,0.0104,0.2336,-0.0100,0.0162,-0.1200,0
19287095,0.9723,-0.0027,0.0104,0.2336,-0.0027,-0.0073,-0.1218,0
19287261,0.9723,-0.0027,0.0104,0.2336,0.0152,0.0032,-0.1325,0
19287428,0.9723,-0.0027,0.0104,0.2337,0.0176,-0.0171,-0.0692,0
19287595,0.9723,-0.0027,0.0104,0.2337,-0.0478,0.0083,-0.1572,0
19287761,0.9722,-0.0027,0.0104,0.2337,-0.0205,0.0085,-0.0914,0
19287928,0.9722,-0.0027,0.0104,0.2337,0.0166,0.0141,-0.1110,0
19288095,0.9722,-0.0027,0.0104,0.2338,-0.0197,0.0135,-0.0927,0
19288261,0.9722,-0.0027,0.0104,0.2338,-0.0271,-0.0064,-0.1065,0
19288428,0.9722,-0.0027,0.0104,0.2338,0.0155,-0.0126,-0.1498,0
19288595,0.9722,-0.0027,0.0104,0.2339,-0.0108,0.0242,-0.1334,0
19288762,0.9722,-0.0027,0.0104,0.2339,0.0398,0.0010,0.0146,0
19288928,0.9722,-0.0027,0.0104,0.2339,0.0217,-0.0223,-0.1571,0
19289095,0.9722,-0.0027,0.0104,0.2340,-0.0244,0.0275,-0.0586,0
19289262,0.9722,-0.0027,0.0104,0.2340,-0.0231,0.0381,-0.0696,0
19289428,0.9722,-0.0028,0.0104,0.2340,0.0296,-0.0254,-0.1818,0
19289595,0.9722,-0.0027,0.0104,0.2340,0.0028,0.0123,-0.0410,0
19289762,0.9722,-0.0027,0.0104,0.2340,-0.0246,0.0202,-0.1646,0
19289928,0.9722,-0.0027,0.0104,0.2341,-0.0160,0.0183,-0.0893,0
19290095,0.9722,-0.0027,0.0104,0.2341,0.0179,-0.0250,-0.0984,0
19290262,0.9722,-0.0027,0.0104,0.2341,0.0130,0.0082,-0.0876,0
19290428,0.9721,-0.0027,0.0104,0.2341,-0.0097,0.0102,-0.1089,0
19290595,0.9721,-0.0027,0.0104,0.2341,0.0045,-0.0113,-0.1201,0
19290762,0.9721,-0.0027,0.0104,0.2341,0.0090,-0.0022,-0.0948,0
19290928,0.9721,-0.0027,0.0104,0.2342,-0.0010,0.0009,-0.1172,0
19291095,0.9721,-0.0027,0.0104,0.2342,-0.0280,0.0269,-0.0862,0
19291262,0.9721,-0.0027,0.0104,0.2342,-0.0234,-0.0084,-0.1016,0
19291428,0.9721,-0.0027,0.0104,0.2342,0.0072,0.0033,-0.0903,0
19291595,0.9721,-0.0027,0.0104,0.2343,0.0089,-0.0131,-0.1125,0
19291762,0.9721,-0.0027,0.0104,0.2343,-0.0121,0.0246,-0.1158,0
19291928,0.9721,-0.0027,0.0104,0.2343,0.0124,-0.0105,-0.0977,0
19292095,0.9721,-0.0027,0.0104,0.2343,-0.0023,-0.0296,-0.1114,0
19292262,0.9721,-0.0027,0.0104,0.2343,0.0052,0.0180,-0.0733,0
19292428,0.9721,-0.0027,0.0104,0.2344,-0.0078,0.0060,-0.0897,0
19292595,0.9721,-0.0027,0.0104,0.2344,0.0123,-0.0267,-0.0868,0
19292762,0.9711,0.0006,0.0086,0.2386,0.4276,0.8469,0.3500,0
19292928,0.9591,-0.0020,0.0008,0.2831,0.2427,3.3208,0.5339,0
19293095,0.9339,-0.0069,-0.0219,0.3569,-0.3718,2.4921,1.4833,0
19293262,0.9181,-0.0100,-0.0235,0.3955,-0.7289,-16.5876,-2.5583,0
19293428,0.9248,-0.0237,-0.0341,0.3781,-1.1552,-6.4049,3.7833,0
19293595,0.9388,-0.0526,-0.0314,0.3389,-0.0981,11.8736,-4.7339,0
19293762,0.9407,-0.0483,-0.0377,0.3337,-2.6518,2.2151,1.0631,0
19293928,0.9410,-0.0465,-0.0399,0.3328,1.7534,-0.1722,-0.6795,0
19294095,0.9437,-0.0447,-0.0419,0.3251,1.3140,0.8906,0.2066,0
19294262,0.9460,-0.0377,-0.0495,0.3182,1.6699,1.1024,0.3762,0
19294428,0.9516,-0.0277,-0.0529,0.3013,1.3085,0.7814,1.1005,0
19294595,0.9567,-0.0179,-0.0519,0.2860,0.0119,3.5372,4.0738,0
19294762,0.9609,-0.0219,-0.0381,0.2732,-1.2734,-0.5023,6.9461,0
19294928,0.9648,-0.0446,-0.0060,0.2591,-1.3490,-1.0012,9.1521,0
19295095,0.9649,-0.0742,0.0381,0.2489,2.8400,-0.9297,5.4302,0
19295262,0.9635,-0.1124,0.0824,0.2285,2.9821,-0.4687,3.1801,0
19295428,0.9577,-0.1524,0.1282,0.2075,3.9402,0.3158,2.0288,0
19295595,0.9465,-0.1949,0.1748,0.1887,3.7588,0.6386,2.6736,0
19295762,0.9291,-0.2415,0.2230,0.1693,3.8662,1.2670,2.9249,0
19295928,0.9051,-0.2895,0.2724,0.1508,3.6624,2.5193,0.1159,0
19296095,0.8755,-0.3386,0.3139,0.1424,3.2618,-1.4843,-1.9880,0
19296262,0.8385,-0.3881,0.3561,0.1396,2.0172,-1.5542,-1.7506,0
19296428,0.7950,-0.4363,0.3972,0.1410,2.2004,-1.0878,-2.1867,0
19296595,0.7484,-0.4732,0.4436,0.1386,2.3779,0.2015,-2.4117,0
19296762,0.7037,-0.4962,0.4920,0.1287,1.3450,0.8796,-2.2857,0
19296928,0.6614,-0.5111,0.5375,0.1112,0.3317,1.4250,-3.1009,0
19297095,0.6227,-0.5207,0.5771,0.0898,-0.1988,0.7218,-3.3978,0
19297262,0.5866,-0.5292,0.6094,0.0662,-0.0954,0.6147,-3.2703,0
19297428,0.5487,-0.5435,0.6339,0.0418,0.3142,0.1667,-2.7423,0
19297595,0.5103,-0.5602,0.6523,0.0142,-0.4358,-0.0878,-1.9619,0
19297762,0.4687,-0.5765,0.6690,-0.0204,-1.7026,-0.8054,-2.7880,0
19297928,0.4229,-0.5914,0.6842,-0.0580,-1.9808,-1.3913,-3.2400,0
19298095,0.3837,-0.6022,0.6940,-0.0920,-2.2360,-2.0977,-3.0291,0
19298262,0.3541,-0.6059,0.7020,-0.1207,-2.1161,-2.1789,-2.3288,0
19298428,0.3328,-0.6028,0.7102,-0.1467,-0.7937,-0.8063,-0.7547,0
19298595,0.3149,-0.5989,0.7158,-0.1727,-0.3611,0.4451,-0.1143,0
19298762,0.2960,-0.5970,0.7190,-0.1973,-1.2770,-0.0937,-1.1130,0
19298928,0.2787,-0.5952,0.7212,-0.2190,-2.2393,-1.3669,-1.0435,0
19299095,0.2621,-0.5905,0.7243,-0.2409,-1.4130,-1.4030,-0.3380,0
19299262,0.2462,-0.5843,0.7275,-0.2621,-0.1695,-0.3978,0.5597,0
19299428,0.2326,-0.5766,0.7310,-0.2810,-0.7363,-0.2113,0.4859,0
19299595,0.2202,-0.5657,0.7366,-0.2981,-1.4401,-0.7740,0.4292,0
19299762,0.2121,-0.5526,0.7434,-0.3115,-1.2184,-0.9457,-0.2122,0
19299928,0.2062,-0.5396,0.7501,-0.3218,-0.7873,-0.4880,-0.5089,0
19300095,0.2007,-0.5291,0.7562,-0.3286,0.0802,1.0376,-0.6882,0
19300262,0.1952,-0.5200,0.7616,-0.3337,0.3783,2.5814,-0.6236,0
19300428,0.1885,-0.5117,0.7660,-0.3403,-0.2340,2.7709,-1.0222,0
19300595,0.1800,-0.5024,0.7709,-0.3476,-1.6016,1.7429,-1.7670,0
19300762,0.1692,-0.4888,0.7781,-0.3563,-1.9641,0.7974,-0.8314,0
19300928,0.1572,-0.4737,0.7851,-0.3667,-0.9437,0.2481,-0.1447,0
19301095,0.1458,-0.4627,0.7906,-0.3736,-0.1558,0.3702,0.4473,0
19301262,0.1330,-0.4563,0.7946,-0.3778,0.4755,0.6554,0.8155,0
19301428,0.1200,-0.4529,0.7971,-0.3809,0.0078,0.4928,0.0461,0
19301595,0.1086,-0.4502,0.7992,-0.3832,-1.4957,-0.9092,-0.2801,0
19301762,0.1012,-0.4457,0.8023,-0.3840,-2.6141,-1.7841,0.4798,0
19301928,0.0961,-0.4404,0.8058,-0.3841,-2.2844,-1.4553,1.4625,0
19302095,0.0897,-0.4368,0.8079,-0.3852,-0.4393,0.3760,1.9180,0
19302262,0.0809,-0.4407,0.8078,-0.3830,-0.0869,0.1799,1.1595,0
19302428,0.0690,-0.4507,0.8062,-0.3771,-0.5339,0.5183,0.8183,0
19302595,0.0585,-0.4551,0.8063,-0.3733,-1.0533,-0.3860,1.4021,0
19302762,0.0533,-0.4550,0.8077,-0.3712,-0.1130,0.1574,1.0922,0
19302928,0.0482,-0.4564,0.8073,-0.3711,0.6962,0.9654,0.3896,0
19303095,0.0410,-0.4600,0.8050,-0.3725,1.0431,0.7091,0.3997,0
19303262,0.0328,-0.4684,0.7990,-0.3757,0.7489,0.1515,0.4043,0
19303428,0.0270,-0.4851,0.7900,-0.3740,0.2227,-0.4863,1.2309,0
19303595,0.0182,-0.5047,0.7788,-0.3722,0.5256,0.3995,-0.0195,0
19303762,0.0039,-0.5279,0.7647,-0.3695,1.1764,0.9032,0.6877,0
19303928,-0.0133,-0.5487,0.7491,-0.3709,0.2740,0.1188,1.0384,0
19304095,-0.0267,-0.5628,0.7372,-0.3730,-0.7672,-0.9717,0.9545,0
19304262,-0.0381,-0.5734,0.7275,-0.3749,0.0186,-0.6335,1.0082,0
19304428,-0.0485,-0.5826,0.7187,-0.3764,0.1061,-0.5971,0.5248,0
19304595,-0.0538,-0.5893,0.7125,-0.3770,-0.5748,-0.8688,0.3642,0
19304762,-0.0538,-0.5922,0.7101,-0.3771,-0.1933,-0.5632,0.2852,0
19304928,-0.0522,-0.5943,0.7095,-0.3751,-0.2919,-0.4440,-0.1271,0
19305095,-0.0465,-0.5952,0.7121,-0.3694,-1.1461,-1.3605,0.3265,0
19305262,-0.0324,-0.5911,0.7206,-0.3610,-1.4787,-1.7607,0.8675,0
19305429,-0.0113,-0.5804,0.7357,-0.3490,-1.2938,-1.6939,0.6234,0
19305595,0.0168,-0.5645,0.7561,-0.3308,-1.1535,-1.7696,0.4213,0
19305762,0.0518,-0.5425,0.7803,-0.3067,-0.8748,-1.3793,0.3824,0
19305929,0.0910,-0.5148,0.8051,-0.2802,-0.6716,-1.1581,0.5335,0
19306095,0.1344,-0.4829,0.8276,-0.2526,0.3352,-0.9804,1.0467,0
19306262,0.1828,-0.4496,0.8466,-0.2182,0.9720,-1.1870,0.7594,0
19306429,0.2342,-0.4148,0.8609,-0.1788,1.0652,-1.8429,0.7127,0
19306595,0.2916,-0.3734,0.8696,-0.1391,-0.0963,-3.0941,0.2397,0
19306762,0.3539,-0.3249,0.8716,-0.0976,0.9177,-2.3295,-0.1400,0
